Reviews,polarity,subjectivity,label
not bad,0.3499999999999999,0.6666666666666666,negative
np,0.0,0.0,neutral
its annoying that you need to still install google docs and slides why can it all just be done google classroom,-0.8,0.9,negative
it was pretty good the only thing did not like was that it would not let me in sorry if this messes up your repution but just had to say it well have good day ,0.22999999999999998,0.8400000000000001,negative
was good until the app stopped accepting my email now have to wait until have access to my computer before can open google classroom ,0.35,0.55,negative
could make downloading pdf little more easier ,0.15625,0.5,negative
good,0.7,0.6000000000000001,positive
i can use this just fine on my class chromebooks but tried to download it on my tablet and logged in with my school account and it says you do not have access to google classrooms m not saying the site is bad but want to know why this isn working send help please ,-0.14166666666666658,0.5833333333333333,negative
fair,0.7,0.9,positive
keep pop up data connection required to connect to google play service even if it is connected to data im using my data now to rate this app can only use this app when my phone is connected with wifi please let me know what to do thanks ,0.1,0.6,negative
it super but my homework is very though,0.26666666666666666,0.4833333333333333,negative
ok now this is epic,0.3,0.45,negative
it is good app and even helps to keep organize your google docs slides and others by making titlesvas you want this works fine on laptop but on my tab it says unfortunately the google classroom has stopped whenever open it can you please fix it ,0.15416666666666667,0.65,negative
kindly add option for students to upload pictures of their answers or assignments as it is difficult for them to type whole mathematics work,0.09999999999999999,0.7666666666666666,negative
meh ,0.0,0.0,neutral
good,0.7,0.6000000000000001,positive
it a good app but it dosent allow me to access the attachments posted ,0.7,0.6000000000000001,positive
is good,0.7,0.6000000000000001,positive
do not add attachment please improve it ,0.0,0.0,neutral
 ,0.0,0.0,neutral
the students cannot send the assignment to the teacher only other than that it is good so please please make the changes,0.19166666666666665,0.6583333333333333,negative
nice app,0.6,1.0,positive
when read the ppt material in google classroom and returned to using other app and when returned again to read ppt they appear from first page this is irritating please bring update to continue the ppt where left,-0.06875,0.3770833333333333,negative
okay,0.5,0.5,negative
this is the first time for me to use this aplication but hope this aplication to help me went me working my exercise,0.25,0.3333333333333333,negative
good experience,0.7,0.6000000000000001,positive
good app learn so much from this app,0.44999999999999996,0.4,negative
it isn letting me sign up,0.0,0.0,neutral
it need improvement in terms of idea because professor first sign in paper then they say to upload is there any way to digital signature because everyone can submit single pdf to assignments ,0.05952380952380953,0.18253968253968253,negative
itz comin like claass code not found,0.0,0.0,neutral
i think its good app but just dont like the way it is set up,0.7,0.6000000000000001,positive
ok,0.5,0.5,negative
nice,0.6,1.0,positive
none,0.0,0.0,neutral
good,0.7,0.6000000000000001,positive
good think,0.7,0.6000000000000001,positive
i use google classroom for school almost every day almost all the teachers in my school use gclassroom for posting homework assignments and such for that aspect it works just fine however it is lacking in certain areas for instance google classroom lacks the functionality for parents to easy check students google classroom also feel that google classroom would benefit from even more interactive features maybe even more finished test system and grading system ,0.344047619047619,0.5674603174603174,negative
vrv,0.0,0.0,neutral
good,0.7,0.6000000000000001,positive
it really useful it too easy to use think it be better if we can attach any file with class comments ,0.41111111111111115,0.4444444444444445,negative
it awesome can now do my school work from home with less costs,0.4166666666666667,0.5333333333333333,negative
this google are amazing love it so much,0.43333333333333335,0.5666666666666667,negative
it helpful,0.0,0.0,neutral
pj,0.0,0.0,neutral
add feature download documents ,0.0,0.0,neutral
a good app but whenever open it it ll crash,0.35,0.55,negative
nice,0.6,1.0,positive
almost perfect 1 it somehow lack in mobile to sort re arrange classes 2 and quick link to change file permission as downloadable if your teacher 3 google forms launch as separate app it is better if it can open inside this app 4 hope night mode is available,0.44666666666666666,0.58,negative
very useful,0.39,0.0,negative
a great initiative as always by google but need few more features and some improvements but considering the app was launched less than fortnight ago know you guys will improve it in near future ,0.17222222222222225,0.3236111111111111,negative
ได เเค ส งงานพอ,0.0,0.0,neutral
 ,0.0,0.0,neutral
the process is ,0.0,0.0,neutral
hood option thise saptor,0.0,0.0,neutral
it was good experience,0.7,0.6000000000000001,positive
its lit,0.0,0.0,neutral
good,0.7,0.6000000000000001,positive
good,0.7,0.6000000000000001,positive
